,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
alpha_user_raw[156],-0.218833,0.0137259,0.948239,0.938138,-1.7798,-0.210323,1.35056,4839.94,2881.74,5.78784,1.00058
alpha_user_raw[157],0.203468,0.0146034,0.979337,1.00815,-1.37409,0.188877,1.83356,4563.32,2657.76,5.45704,1.0022
alpha_user_raw[158],-0.177568,0.0117318,0.838134,0.833895,-1.54768,-0.172452,1.19295,5157.22,2278.02,6.16726,1.00001
alpha_user_raw[159],0.233471,0.0127822,0.942705,0.960642,-1.33769,0.249608,1.78049,5489.01,2915.43,6.56402,1.00109
alpha_user_raw[160],-0.186516,0.0133463,0.964643,0.961454,-1.79616,-0.189251,1.40534,5239.31,2948.14,6.26543,1.00002
alpha_user_raw[161],-0.25861,0.0128973,0.969671,0.990058,-1.84679,-0.261646,1.33805,5636.15,2966.47,6.73999,1.00118
alpha_user_raw[162],0.440562,0.0106867,0.792706,0.778496,-0.882312,0.438466,1.76846,5531.81,2909.7,6.61521,1.00019
alpha_user_raw[163],-0.222202,0.0132093,0.971948,0.975487,-1.811,-0.225607,1.3871,5465.49,2891.66,6.5359,1.00113
alpha_user_raw[164],0.234567,0.0130592,0.984289,0.997376,-1.37644,0.233408,1.85171,5851.36,2786.54,6.99735,1.00026
alpha_user_raw[165],-0.169828,0.0128114,0.959009,0.939625,-1.76295,-0.191348,1.43864,5656.11,2466.56,6.76385,1.00178
alpha_user_raw[166],-0.21748,0.0133002,0.951172,0.954065,-1.77182,-0.224876,1.3754,5077.59,3106.21,6.07203,0.999881
alpha_user_raw[167],-0.441127,0.012553,0.913597,0.915207,-1.93862,-0.429853,1.05437,5287.2,2524.09,6.32269,1.0002
alpha_user_raw[168],-0.197516,0.012203,0.943924,0.956577,-1.73875,-0.195077,1.35476,6037.4,2517.87,7.21982,1.00242
alpha_user_raw[169],-0.231686,0.0130036,0.982846,0.959312,-1.85374,-0.24408,1.42724,5688.62,2589.94,6.80273,1.00014
alpha_user_raw[170],0.613244,0.0108085,0.815252,0.829325,-0.713207,0.610669,1.9372,5775.48,2844.05,6.9066,1.00019
alpha_user_raw[171],-0.444534,0.0114083,0.939954,0.926759,-1.95697,-0.441797,1.10723,6753.01,2287.71,8.07557,1.00232
alpha_user_raw[172],0.557341,0.011965,0.938947,0.968827,-0.985085,0.566532,2.09384,6192.28,2708.86,7.40504,0.999766
alpha_user_raw[173],-0.203053,0.0126715,0.958049,0.959477,-1.76274,-0.207037,1.36939,5785.23,2970.82,6.91827,0.999522
alpha_user_raw[174],0.343274,0.012701,0.914367,0.904212,-1.12145,0.336071,1.86134,5247.21,2793.8,6.27487,1.00306
alpha_user_raw[175],0.0473815,0.0110131,0.82919,0.842039,-1.2876,0.0437987,1.41965,5659.41,2964.73,6.7678,1.0004
alpha_user_raw[176],0.109707,0.0143426,1.00208,1.04438,-1.50724,0.0955895,1.74577,4914.8,3032.47,5.87736,1.00192
alpha_user_raw[177],0.224664,0.0128261,0.97024,0.963034,-1.36638,0.21822,1.82024,5852.48,2549.74,6.99869,1.00064
alpha_user_raw[178],-0.223964,0.0121912,0.968482,0.973378,-1.81373,-0.217198,1.32552,6265.9,2924.38,7.49307,1.0005
alpha_user_raw[179],-0.201856,0.0130877,0.99572,1.00431,-1.85013,-0.203474,1.46072,5840.04,2544.81,6.98381,1.00047
alpha_user_raw[180],-0.182515,0.0129356,0.956166,0.931653,-1.79266,-0.186779,1.38915,5475.14,2744.1,6.54744,1.00235
alpha_user_raw[181],0.175353,0.012209,0.976288,0.970459,-1.41799,0.178047,1.80316,6398.61,2878.1,7.65178,1.00362
alpha_user_raw[182],0.520361,0.0124946,0.925558,0.934153,-1.00851,0.53554,2.02215,5437.46,3075.2,6.50238,1.00072
alpha_user_raw[183],0.68579,0.0120983,0.878554,0.854507,-0.775901,0.6855,2.1301,5285.12,2491.65,6.3202,1.00271
alpha_user_raw[184],-0.248803,0.0137617,0.963398,1.00263,-1.81358,-0.243862,1.34362,4946.91,2709.0,5.91576,1.00239
alpha_user_raw[185],-0.178474,0.0127012,0.977228,0.97941,-1.76919,-0.196109,1.47606,5925.67,2482.06,7.08621,0.999726
alpha_user_raw[186],0.207318,0.0126303,0.971033,0.974418,-1.42316,0.21176,1.80455,6057.63,2833.28,7.24401,1.00111
alpha_user_raw[187],0.139593,0.0120414,0.934085,0.920655,-1.44554,0.139885,1.69351,6279.97,2876.86,7.5099,1.00028
alpha_user_raw[188],0.248903,0.0136765,0.990205,1.00302,-1.35469,0.235536,1.85482,5282.07,2205.71,6.31656,1.00221
alpha_user_raw[189],-0.227388,0.0127528,0.99801,1.02872,-1.82176,-0.226637,1.39134,6224.59,2836.92,7.44367,1.00058
alpha_user_raw[190],0.0950535,0.0119535,0.944453,0.951321,-1.47501,0.104574,1.65192,6349.53,2848.44,7.59308,1.00019
alpha_user_raw[191],0.320532,0.0132872,0.948009,0.9368,-1.25493,0.341072,1.87672,5137.1,2764.33,6.14319,1.00278
alpha_user_raw[192],0.0621573,0.0131466,0.987626,0.955909,-1.55758,0.0750232,1.67137,5739.06,2676.92,6.86305,1.00324
alpha_user_raw[193],0.381101,0.0113557,0.901709,0.912966,-1.09514,0.379685,1.86021,6388.66,2623.49,7.63987,1.00158
alpha_user_raw[194],-0.240591,0.0132568,0.970025,0.958658,-1.81852,-0.252391,1.33667,5396.99,2855.35,6.45399,1.00031
alpha_user_raw[195],-0.210988,0.0146082,1.01526,1.01153,-1.90172,-0.209332,1.44105,4864.2,2548.96,5.81685,1.00047
alpha_user_raw[196],0.219316,0.0137039,0.989274,0.977198,-1.41376,0.22723,1.84153,5234.33,2584.13,6.25947,1.0021
alpha_user_raw[197],0.224845,0.0134643,0.988493,0.979892,-1.38529,0.230974,1.83108,5470.18,2623.95,6.54151,1.00005
alpha_user_raw[198],-0.233787,0.0120517,0.935124,0.947487,-1.76346,-0.224728,1.28006,6077.43,2772.93,7.26769,1.00025
alpha_user_raw[199],-0.265261,0.0128687,0.951869,0.963594,-1.83031,-0.252256,1.30683,5530.62,2619.63,6.61378,1.00108
alpha_user_raw[200],-0.472392,0.0109434,0.815269,0.833464,-1.81855,-0.466833,0.845364,5597.88,2879.35,6.69422,1.00069
alpha_user_raw[201],-0.216985,0.0131953,0.991877,0.986178,-1.83681,-0.211934,1.41618,5488.34,2935.09,6.56323,1.00004
alpha_user_raw[202],0.145937,0.0112031,0.757063,0.772999,-1.05857,0.12876,1.3972,4719.41,2285.44,5.6437,1.00262
alpha_user_raw[203],0.431429,0.0143759,0.996916,0.96708,-1.2249,0.433821,2.0728,4915.65,2855.57,5.87838,1.00047
alpha_user_raw[204],0.193549,0.0135393,0.963627,0.93323,-1.40915,0.196837,1.78924,5125.81,3004.84,6.1297,1.00092
alpha_user_raw[205],-0.428925,0.0119698,0.908,0.912258,-1.88317,-0.419242,1.04853,5802.44,2709.32,6.93885,1.00111
alpha_user_raw[206],-0.233743,0.0125708,0.962323,0.968379,-1.81875,-0.244295,1.35747,5963.42,3117.4,7.13134,1.00292
alpha_user_raw[207],0.389674,0.0122841,0.881068,0.869064,-1.05825,0.392278,1.82933,5209.73,2415.81,6.23004,1.00048
alpha_user_raw[208],0.184956,0.0124686,0.934063,0.925633,-1.30597,0.169858,1.711,5628.05,2621.65,6.7303,1.00083
alpha_user_raw[209],0.217081,0.0120812,0.951524,0.964401,-1.31393,0.209397,1.79698,6269.87,2849.66,7.49781,1.0005
alpha_user_raw[210],0.679045,0.0128826,0.935988,0.912135,-0.902565,0.701806,2.18751,5360.62,2653.66,6.41049,1.00009
alpha_user_raw[211],0.0320542,0.0126398,0.927008,0.920135,-1.4935,0.0215948,1.57173,5369.9,2555.77,6.42159,1.00041
alpha_user_raw[212],-0.227642,0.0123523,0.973361,0.990527,-1.80952,-0.237951,1.31465,6281.14,2830.26,7.51129,1.00123
alpha_user_raw[213],0.27975,0.013547,0.985143,0.975562,-1.34077,0.285884,1.88047,5370.74,2613.78,6.42259,1.00064
alpha_user_raw[214],-0.0509209,0.0129391,0.979498,0.977025,-1.67087,-0.0413647,1.53151,5654.37,2738.89,6.76177,1.00122
alpha_user_raw[215],-0.248343,0.0133643,0.982915,0.957426,-1.92097,-0.249654,1.3474,5551.32,2392.71,6.63854,1.00185
alpha_user_raw[216],0.278045,0.0143737,0.984359,0.966868,-1.31893,0.281334,1.90053,4727.68,2933.15,5.65359,1.00172
alpha_user_raw[217],-0.222963,0.0132078,0.946294,0.947113,-1.77529,-0.209879,1.32636,5188.37,2701.56,6.20451,1.00024
alpha_user_raw[218],0.371041,0.012117,0.942335,0.933941,-1.15637,0.367974,1.95765,6160.62,2661.57,7.36717,1.00026
alpha_user_raw[219],0.214168,0.0126879,0.984705,0.977158,-1.42974,0.225358,1.80397,6069.36,2975.31,7.25804,1.00097
alpha_user_raw[220],-1.02094,0.0117151,0.879081,0.878266,-2.45653,-1.02322,0.402729,5631.94,2507.46,6.73495,1.00093
alpha_user_raw[221],-0.244642,0.0138845,0.981015,1.01061,-1.876,-0.228388,1.35196,5115.92,2830.79,6.11787,1.00199
alpha_user_raw[222],0.220144,0.012335,0.996033,1.00269,-1.4416,0.220152,1.87869,6561.39,2608.66,7.84644,1.00151
alpha_user_raw[223],-0.393558,0.01091,0.907812,0.893439,-1.8948,-0.400494,1.12688,6934.57,2698.31,8.2927,1.00258
alpha_user_raw[224],-0.0246149,0.0125786,0.950067,0.944431,-1.58854,-0.0308148,1.51582,5684.4,2647.79,6.79768,1.00325
alpha_user_raw[225],0.0102802,0.0120134,0.927666,0.929656,-1.52706,-0.000767182,1.52893,6066.07,2764.28,7.2541,1.00367
alpha_user_raw[226],0.800477,0.010239,0.794921,0.778441,-0.496027,0.7847,2.13902,6063.29,2865.23,7.25077,1.00049
alpha_user_raw[227],-0.0712819,0.0119511,0.965273,0.940702,-1.64901,-0.0797142,1.54816,6604.81,2568.44,7.89836,1.00106
alpha_user_raw[228],0.428644,0.0132133,0.928679,0.929794,-1.07005,0.453217,1.91549,5072.64,2630.25,6.06611,1.00089
alpha_user_raw[229],0.244811,0.0142097,0.953796,0.94807,-1.31005,0.254399,1.78696,4550.4,2750.16,5.44159,1.00312
alpha_user_raw[230],-0.339583,0.0111642,0.809726,0.792124,-1.67717,-0.349126,0.990128,5256.06,2835.47,6.28545,1.00046
alpha_user_raw[231],0.945164,0.00946928,0.739989,0.728904,-0.254359,0.929663,2.19333,6204.75,2630.92,7.41994,1.00098
alpha_user_raw[232],-0.0129635,0.0129228,0.971762,0.975721,-1.60012,-0.00443292,1.59787,5660.97,2925.76,6.76967,1.00166
alpha_user_raw[233],-0.257257,0.012419,0.949439,0.93329,-1.79138,-0.278319,1.29975,5825.83,3049.24,6.96682,1.00031
alpha_user_raw[234],0.140049,0.0136433,0.976837,0.978393,-1.49114,0.138495,1.74194,5225.26,2547.47,6.24862,1.00128
alpha_user_raw[235],0.0390967,0.0131282,0.940066,0.957373,-1.50494,0.0441845,1.57354,5251.44,2469.46,6.27993,1.00125
alpha_user_raw[236],0.0931998,0.0137219,0.986914,1.00948,-1.5287,0.10228,1.69915,5211.69,2789.39,6.23239,1.00014
alpha_user_raw[237],0.217073,0.0137544,0.989151,0.981062,-1.38196,0.225426,1.83703,5237.15,3098.33,6.26284,1.00087
alpha_user_raw[238],0.475696,0.0121109,0.892034,0.866614,-0.997523,0.483415,1.94421,5503.93,2477.72,6.58187,1.00026
alpha_user_raw[239],-0.209273,0.0125388,0.967683,1.00365,-1.79532,-0.199104,1.3629,6024.51,2816.82,7.2044,1.00413
alpha_user_raw[240],-0.248371,0.0129392,0.985293,0.976449,-1.89455,-0.239161,1.38816,5884.03,2963.69,7.03641,1.00232
alpha_user_raw[241],0.976939,0.0106188,0.779156,0.789502,-0.301819,0.962962,2.27552,5496.28,2822.43,6.57272,1.00245
alpha_user_raw[242],0.2232,0.0143507,0.999445,0.994163,-1.42863,0.242151,1.83848,4937.89,2494.67,5.90497,1.00233
alpha_user_raw[243],0.0234186,0.0134998,0.960222,0.957686,-1.55575,0.0263047,1.58414,5241.59,2924.03,6.26815,1.00345
alpha_user_raw[244],0.237378,0.0132772,0.954067,0.945249,-1.31527,0.236651,1.80189,5259.98,2632.4,6.29014,1.00111
alpha_user_raw[245],0.432606,0.0132311,0.980772,1.00075,-1.18021,0.437723,2.04492,5589.39,2562.81,6.68406,1.00259
alpha_user_raw[246],-0.513946,0.00692791,0.558219,0.561271,-1.41716,-0.518386,0.399706,6664.93,2890.78,7.97025,0.999767
alpha_user_raw[247],-0.231608,0.0143767,0.984677,0.985831,-1.82693,-0.230577,1.39583,4706.43,2444.37,5.62817,1.00009
alpha_user_raw[248],0.197216,0.0137521,0.98541,1.02213,-1.39377,0.194088,1.8259,5171.49,3044.83,6.18432,1.00007
alpha_user_raw[249],-0.17556,0.0119783,0.991612,1.00965,-1.77067,-0.147593,1.43838,7032.41,2701.35,8.4097,1.00256
alpha_user_raw[250],-0.23857,0.0141398,0.968197,0.954445,-1.8613,-0.236916,1.36799,4799.57,2453.35,5.73956,1.00172
alpha_user_raw[251],0.238235,0.0136237,0.977834,0.967641,-1.36343,0.220089,1.85689,5208.49,2365.53,6.22857,1.00244
alpha_user_raw[252],0.425505,0.0122335,0.969128,0.947039,-1.19138,0.433512,2.06612,6226.57,2967.79,7.44604,1.00248
alpha_user_raw[253],-0.59312,0.0114374,0.954315,0.956866,-2.15923,-0.593952,0.974423,6982.83,2868.48,8.35041,0.999996
alpha_user_raw[254],-0.351131,0.0130769,0.978708,0.976726,-1.95532,-0.346177,1.23824,5654.78,2920.36,6.76227,1.00123
alpha_user_raw[255],-0.217851,0.0128236,0.976341,0.937515,-1.81381,-0.211078,1.34643,5856.66,2803.04,7.00368,1.00146
alpha_user_raw[256],0.234956,0.0136544,0.943452,0.941461,-1.32022,0.251547,1.75987,4891.79,2558.41,5.84984,1.00146
alpha_user_raw[257],0.245845,0.0133109,0.958349,0.950473,-1.35024,0.252876,1.82547,5231.12,2562.06,6.25563,1.00289
alpha_user_raw[258],0.891046,0.0119487,0.912335,0.899284,-0.612035,0.879205,2.39148,5865.85,2418.98,7.01467,1.00103
alpha_user_raw[259],0.109673,0.0129844,0.964232,0.966305,-1.47739,0.102035,1.68997,5548.1,3008.16,6.63469,0.999737
alpha_user_raw[260],0.275555,0.0121421,0.961475,0.939481,-1.33599,0.27025,1.88054,6307.12,2603.05,7.54236,1.00169
alpha_user_raw[261],0.270978,0.0135118,0.955695,0.985517,-1.27626,0.269096,1.84597,4982.27,2691.4,5.95805,1.00101
alpha_user_raw[262],0.184886,0.0127355,0.941357,0.949651,-1.34952,0.190618,1.71048,5473.96,2802.6,6.54603,1.00166
alpha_user_raw[263],-0.244867,0.0122105,0.956484,0.962617,-1.77759,-0.234051,1.32834,6163.1,2580.47,7.37013,1.0006
alpha_user_raw[264],0.170688,0.0125931,0.980349,0.972579,-1.43085,0.159809,1.83772,6125.44,2989.56,7.3251,1.00041
alpha_user_raw[265],-0.237305,0.0132127,0.995267,1.01438,-1.86212,-0.237958,1.38899,5708.62,2815.74,6.82665,1.00157
alpha_user_raw[266],0.280603,0.0126113,0.96511,0.940661,-1.30052,0.28407,1.87169,5936.42,2701.07,7.09907,1.00196
alpha_user_raw[267],1.21571,0.0100791,0.714171,0.724387,0.0667777,1.21247,2.38863,5060.94,3019.7,6.05212,1.00154
alpha_user_raw[268],-0.235131,0.0143495,0.985015,0.992709,-1.85267,-0.234706,1.38954,4758.76,2811.53,5.69076,1.00041
alpha_user_raw[269],-0.111616,0.0128818,0.984886,0.996608,-1.70827,-0.109524,1.51401,5896.61,2895.76,7.05146,1.00051
alpha_user_raw[270],0.245796,0.0128613,0.961753,0.928328,-1.38356,0.263517,1.81251,5581.93,2868.65,6.67514,1.00094
alpha_user_raw[271],-0.1535,0.0130878,0.964402,0.950991,-1.78251,-0.134569,1.44453,5461.15,2829.4,6.53071,1.00048
alpha_user_raw[272],-0.219033,0.0122327,0.972573,0.931491,-1.84164,-0.204733,1.39202,6381.08,2660.63,7.63081,1.00319
alpha_user_raw[273],0.212743,0.0141982,1.01257,1.03125,-1.43132,0.202222,1.85881,5109.86,2736.89,6.11063,0.999687
alpha_user_raw[274],-0.087317,0.0118607,0.934777,0.925842,-1.61608,-0.0999858,1.43117,6303.21,2547.44,7.53769,1.00079
alpha_user_raw[275],-0.228613,0.013088,0.971267,0.960172,-1.82285,-0.223722,1.33033,5611.05,2405.89,6.70996,1.00109
alpha_user_raw[276],-0.223533,0.0135116,0.959435,0.987657,-1.7728,-0.230962,1.34343,5122.95,2718.45,6.12627,1.0031
alpha_user_raw[277],-0.210983,0.0121385,0.960867,0.953162,-1.84278,-0.218566,1.38945,6334.2,2964.57,7.57475,1.00256
alpha_user_raw[278],-0.247154,0.0135638,1.00347,0.975083,-1.91963,-0.240165,1.40273,5500.76,2580.48,6.57808,1.00111
alpha_user_raw[279],0.202644,0.0128081,0.994619,0.985683,-1.42513,0.188074,1.84856,6071.97,2510.66,7.26115,1.00199
alpha_user_raw[280],-0.212992,0.0129215,0.975831,0.950127,-1.83121,-0.21806,1.38536,5735.02,2493.32,6.85822,1.00251
alpha_user_raw[281],0.00413727,0.0131256,0.935349,0.958499,-1.52047,0.005281,1.52331,5082.74,2925.6,6.07819,1.00054
alpha_user_raw[282],-0.297547,0.0135522,0.9774,0.986066,-1.88309,-0.294157,1.32343,5239.16,2742.78,6.26524,1.00182
alpha_user_raw[283],-0.322839,0.0132741,0.972352,0.956218,-1.917,-0.322819,1.26145,5372.77,2708.37,6.42502,1.00029
alpha_user_raw[284],-0.245557,0.0135363,0.976473,0.959598,-1.83024,-0.262875,1.3619,5242.68,2620.07,6.26946,1.00279
alpha_user_raw[285],-0.212351,0.01385,0.964859,0.961833,-1.77339,-0.221405,1.38626,5011.92,2894.67,5.9935,0.999549
alpha_user_raw[286],-0.228852,0.0117226,0.974266,0.996177,-1.8575,-0.206617,1.34136,6959.55,2836.51,8.32258,1.00043
alpha_user_raw[287],0.163379,0.00975888,0.745273,0.757277,-1.05829,0.156405,1.386,5902.62,2870.52,7.05865,1.00104
alpha_user_raw[288],-0.213766,0.014033,0.985518,0.968506,-1.83954,-0.212211,1.39958,5002.43,2671.31,5.98215,1.00024
alpha_user_raw[289],0.521654,0.0132434,0.917151,0.892675,-1.00218,0.515597,2.03772,4929.11,2443.53,5.89447,1.00052
alpha_user_raw[290],-0.144001,0.01176,0.930785,0.929294,-1.6884,-0.143209,1.39129,6309.73,2424.54,7.54549,1.00005
alpha_user_raw[291],-0.611183,0.00763682,0.583519,0.580297,-1.56159,-0.624617,0.349619,5869.27,2663.35,7.01876,1.00058
alpha_user_raw[292],-0.111477,0.0110401,0.790876,0.787918,-1.42051,-0.104176,1.19598,5154.9,2635.71,6.16449,0.999975
alpha_user_raw[293],-0.251265,0.0127546,0.949311,0.958262,-1.82954,-0.262082,1.28638,5585.98,2524.11,6.67999,1.00412
alpha_user_raw[294],-0.237605,0.0128214,0.962294,0.932612,-1.82789,-0.230887,1.32423,5641.35,2707.68,6.7462,1.00243
alpha_user_raw[295],-0.271508,0.0125319,0.963583,0.941791,-1.90313,-0.280995,1.3365,5893.14,2924.42,7.0473,1.00287
alpha_user_raw[296],0.944502,0.0133509,0.964074,0.961607,-0.664333,0.962954,2.52427,5238.11,2097.04,6.26398,1.00265
alpha_user_raw[297],-0.221939,0.0130799,0.984047,0.964837,-1.82413,-0.211883,1.35124,5694.53,2599.83,6.80979,1.00169
alpha_user_raw[298],0.268662,0.0128983,0.973922,0.977068,-1.37012,0.277583,1.88904,5775.04,2721.92,6.90607,1.00107
alpha_user_raw[299],-0.340504,0.0128149,0.913705,0.905518,-1.8514,-0.345807,1.13654,5190.14,2636.72,6.20662,1.00093
alpha_user_raw[300],-0.000712237,0.0121915,0.958239,0.957679,-1.61088,-0.00765382,1.58412,6258.58,3032.75,7.48432,0.999696
alpha_user_raw[301],-0.0681946,0.0124823,0.943197,0.935722,-1.57984,-0.0797493,1.52305,5811.39,2698.82,6.94954,1.00083
alpha_user_raw[302],0.207072,0.0132506,0.956686,0.984313,-1.34253,0.188796,1.76583,5232.12,2596.38,6.25683,1.00097
alpha_user_raw[303],0.167474,0.00916817,0.678322,0.69925,-0.929702,0.170738,1.26397,5568.44,2660.04,6.65902,1.00104
alpha_user_raw[304],0.218949,0.0126428,0.973668,0.977839,-1.37272,0.214535,1.80467,5965.8,2736.9,7.13419,1.00115
alpha_user_raw[305],-0.536251,0.00798493,0.603098,0.582272,-1.53717,-0.540639,0.45736,5742.01,2546.77,6.86658,1.00108
alpha_user_raw[306],-0.290345,0.0133046,0.930682,0.931506,-1.8127,-0.301866,1.27186,4931.11,3113.99,5.89686,1.00106
alpha_user_raw[307],-0.17956,0.0119622,0.907203,0.878944,-1.68334,-0.186819,1.35981,5783.98,2286.78,6.91677,1.00133
alpha_user_raw[308],-0.429546,0.0122164,0.923708,0.901447,-1.92788,-0.44007,1.06467,5786.14,3103.53,6.91935,1.00128
alpha_user_raw[309],-0.00613395,0.0126007,0.943708,0.925919,-1.57512,-0.0182063,1.55361,5700.37,2849.73,6.81678,1.0006
alpha_user_raw[310],0.419538,0.0132455,0.941352,0.952687,-1.12498,0.429412,1.93092,5117.08,2777.28,6.11925,1.00121
alpha_user_raw[311],-0.262342,0.011816,0.952305,0.957429,-1.82922,-0.261687,1.29828,6325.25,2579.44,7.56404,1.00064
alpha_user_raw[312],-0.229881,0.0133156,1.00103,0.993617,-1.86061,-0.248712,1.45316,5751.91,2861.5,6.87842,1.00052
alpha_user_raw[313],0.394591,0.00950344,0.749485,0.747015,-0.85456,0.391159,1.63483,6275.78,2889.69,7.50488,1.00074
alpha_user_raw[314],-0.19682,0.0133719,0.986219,0.991779,-1.81275,-0.204555,1.43577,5485.83,2485.21,6.56022,1.00054
alpha_user_raw[315],-0.292881,0.0120225,0.922578,0.936795,-1.81177,-0.29391,1.19666,5919.48,2665.31,7.07881,1.00296
alpha_user_raw[316],0.21955,0.0126687,0.967797,0.948885,-1.31366,0.226637,1.78988,5861.13,2402.72,7.00903,1.00234
alpha_user_raw[317],-0.970393,0.00972189,0.689351,0.686295,-2.11371,-0.961422,0.134889,5147.97,2753.21,6.1562,1.00144
alpha_user_raw[318],0.450478,0.0125856,0.972898,0.97422,-1.17077,0.453314,2.03883,5953.73,2462.39,7.11976,1.00257
alpha_user_raw[319],0.242379,0.0130711,0.969297,0.995365,-1.33838,0.246061,1.82037,5559.81,2581.55,6.64869,1.00053
alpha_user_raw[320],-0.0680931,0.0122935,0.945692,0.948652,-1.65259,-0.0809193,1.48708,5958.51,2834.91,7.12548,1.00105
alpha_user_raw[321],-0.389289,0.00905908,0.73776,0.708804,-1.6208,-0.391976,0.832032,6707.36,2757.53,8.02099,1.00287
alpha_user_raw[322],0.260671,0.0133795,0.977548,0.975311,-1.35494,0.27032,1.85229,5381.44,2504.24,6.43539,1.00044
alpha_user_raw[323],0.089409,0.0132758,0.995587,0.996922,-1.52661,0.0830208,1.70546,5643.53,2699.38,6.74881,1.00182
alpha_user_raw[324],-0.198047,0.0118822,0.925256,0.913121,-1.72106,-0.191789,1.32629,6005.8,2817.8,7.18203,1.00019
alpha_user_raw[325],0.108324,0.0134354,0.968559,0.956594,-1.53298,0.0930857,1.7014,5237.22,2553.81,6.26293,1.00237
alpha_user_raw[326],-0.663438,0.00845669,0.652248,0.648678,-1.74236,-0.654152,0.428086,5994.53,2976.39,7.16855,1.00067
alpha_user_raw[327],-0.392532,0.0116443,0.87795,0.867405,-1.82507,-0.396147,1.05349,5739.28,2836.69,6.86331,1.00168
alpha_user_raw[328],0.246391,0.0123721,0.971697,0.959015,-1.34664,0.251825,1.85871,6219.79,2397.86,7.43793,1.00413
alpha_user_raw[329],0.0242787,0.0134262,0.939382,0.9239,-1.53646,0.0110771,1.58111,4966.77,2693.22,5.93951,1.00102
alpha_user_raw[330],0.723214,0.0128034,0.929973,0.920587,-0.786194,0.715052,2.26277,5382.09,2639.07,6.43616,0.999955
alpha_user_raw[331],0.342929,0.0124049,0.920927,0.958989,-1.15127,0.352065,1.85816,5500.08,2936.15,6.57727,1.0012
alpha_user_raw[332],-0.151873,0.0134064,0.938755,0.937945,-1.7109,-0.149044,1.39191,4939.09,2769.08,5.90641,1.00114
alpha_user_raw[333],-0.236037,0.0133697,0.953208,0.929731,-1.80733,-0.233396,1.33973,5122.83,2640.14,6.12614,1.00294
alpha_user_raw[334],0.144857,0.0141112,0.994184,1.00914,-1.43739,0.14198,1.7552,5153.55,2870.47,6.16287,0.999743
alpha_user_raw[335],0.236292,0.0119287,0.975567,0.979841,-1.36049,0.231906,1.81152,6857.66,3134.2,8.20073,0.999521
alpha_user_raw[336],-0.0110127,0.0130831,0.927584,0.951268,-1.51457,-0.0135128,1.488,5032.14,2730.07,6.01768,0.999776
alpha_user_raw[337],-0.606677,0.0137051,0.966361,0.972951,-2.17922,-0.601933,0.986568,5003.81,2579.73,5.9838,1.00054
alpha_user_raw[338],-0.237706,0.0137851,0.945586,0.958139,-1.78863,-0.261423,1.34742,4751.65,2754.01,5.68226,1.00206
alpha_user_raw[339],0.432679,0.0134938,0.97276,0.959925,-1.15704,0.426955,2.02391,5262.52,2523.49,6.29319,1.00043
alpha_user_raw[340],-0.199134,0.0111416,0.880328,0.870708,-1.6233,-0.203451,1.22734,6207.56,2572.81,7.42331,1.00188
alpha_user_raw[341],-0.231589,0.0130088,0.95561,0.951041,-1.83113,-0.220148,1.34797,5513.59,2806.81,6.59342,1.00094
alpha_user_raw[342],0.541766,0.0125341,0.908068,0.907725,-0.936235,0.519958,2.04533,5262.15,2759.05,6.29273,1.00161
alpha_user_raw[343],0.181019,0.0132521,0.95963,0.951865,-1.40703,0.184436,1.74515,5290.22,2734.71,6.32631,1.002
alpha_user_raw[344],0.258545,0.0122675,0.941215,0.893726,-1.2917,0.261862,1.78109,5977.2,2982.44,7.14783,1.00262
alpha_user_raw[345],0.471744,0.0129191,0.968032,0.995304,-1.15623,0.488397,2.06165,5634.24,2567.71,6.73771,1.00101
